0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02769,0.08314,0.11051,0.16628,0.16585,0.24887,0.24904,0.26969,0.33180,0.33164,0.33243,0.33187,0.33127,0.33193,0.33139,0.33209,0.33147,0.33182,0.33240,0.33175,0.33190,0.33246,0.33182,0.24930,0.24911,0.24891,0.16615,0.16598,0.11042,0.08295,0.02759,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11071,0.18423,0.22158,0.33171,0.33264,0.33233,0.33147,0.33271,0.33204,0.33209,0.33180,0.33195,0.33167,0.33175,0.33255,0.33198,0.33129,0.33244,0.33189,0.33180,0.33187,0.33200,0.33186,0.33235,0.33091,0.33197,0.33268,0.33217,0.33220,0.33200,0.33257,0.33122,0.33246,0.33167,0.33142,0.33208,0.22067,0.18390,0.11055,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11093,0.18418,0.25824,0.33206,0.33187,0.33175,0.33279,0.33164,0.33213,0.33222,0.33178,0.33233,0.33231,0.33178,0.33189,0.33179,0.33142,0.33162,0.33260,0.33158,0.33136,0.33286,0.33244,0.33257,0.33186,0.33162,0.33202,0.33244,0.33180,0.33235,0.33178,0.33248,0.33160,0.33187,0.33270,0.33124,0.33229,0.33202,0.33242,0.33178,0.33113,0.33096,0.33140,0.33215,0.25824,0.18378,0.11076,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03692,0.11084,0.22133,0.33191,0.33251,0.33193,0.33215,0.33282,0.33169,0.33160,0.33215,0.33255,0.33173,0.33242,0.33208,0.33187,0.33167,0.33235,0.33213,0.33210,0.33182,0.33178,0.33187,0.33198,0.33147,0.33233,0.33204,0.33209,0.33244,0.33186,0.33135,0.33246,0.33189,0.33282,0.33186,0.33198,0.33209,0.33126,0.33266,0.33129,0.33273,0.33229,0.33220,0.33111,0.33171,0.33146,0.33115,0.33167,0.33173,0.33126,0.33166,0.33284,0.22160,0.11031,0.03690,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11087,0.22169,0.33237,0.33233,0.33249,0.33162,0.33189,0.33191,0.33195,0.33330,0.33217,0.33162,0.33220,0.33204,0.33228,0.33213,0.33195,0.33224,0.33158,0.33237,0.33180,0.33224,0.33228,0.33187,0.33240,0.33202,0.33215,0.33211,0.33233,0.33187,0.33226,0.33211,0.33162,0.33242,0.33262,0.33253,0.33206,0.33173,0.33239,0.33158,0.33239,0.33102,0.33264,0.33284,0.33237,0.33136,0.33211,0.33202,0.33178,0.33058,0.33206,0.33136,0.33220,0.33253,0.33133,0.33198,0.33155,0.22168,0.11040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07374,0.18449,0.33162,0.33202,0.33240,0.33228,0.33224,0.33237,0.33239,0.33147,0.33233,0.33187,0.33268,0.33266,0.33173,0.33262,0.33206,0.33177,0.33186,0.33127,0.33262,0.33213,0.33202,0.33173,0.33218,0.33282,0.33260,0.33229,0.33193,0.33217,0.33208,0.33226,0.33202,0.33197,0.33180,0.33231,0.33224,0.33229,0.33246,0.33180,0.33211,0.33218,0.33231,0.33187,0.33182,0.33251,0.33208,0.33217,0.33270,0.33180,0.33228,0.33186,0.33120,0.33098,0.33175,0.33204,0.33206,0.33126,0.33204,0.33240,0.33220,0.33178,0.33206,0.16600,0.03670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14752,0.25799,0.33197,0.33249,0.33218,0.33215,0.33213,0.33215,0.33213,0.33228,0.33209,0.33211,0.33222,0.33217,0.33244,0.33260,0.33248,0.33206,0.33229,0.33160,0.33240,0.33115,0.33246,0.33153,0.33153,0.33235,0.33217,0.33308,0.33290,0.33215,0.33209,0.33268,0.33222,0.33226,0.33198,0.33240,0.33160,0.33136,0.33295,0.33244,0.33208,0.33211,0.33270,0.33206,0.33328,0.33197,0.33178,0.33262,0.33157,0.33157,0.33271,0.33204,0.33239,0.33249,0.33138,0.33169,0.33157,0.33206,0.33180,0.33116,0.33271,0.33244,0.33169,0.33198,0.33260,0.33232,0.33175,0.22091,0.07378,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14757,0.29505,0.33180,0.33226,0.33220,0.33169,0.33273,0.33215,0.33193,0.33171,0.33244,0.33198,0.33195,0.33209,0.33233,0.33200,0.33255,0.33271,0.33239,0.33193,0.33222,0.33209,0.33200,0.33197,0.33206,0.33167,0.33237,0.33211,0.33201,0.33260,0.33237,0.33299,0.33187,0.33262,0.33222,0.33249,0.33229,0.33198,0.33206,0.33218,0.33308,0.33191,0.33160,0.33228,0.33224,0.33195,0.33370,0.33275,0.33231,0.33270,0.33153,0.33184,0.33220,0.33142,0.33184,0.33288,0.33113,0.33268,0.33282,0.33242,0.33251,0.33178,0.33206,0.33260,0.33182,0.33248,0.33180,0.33270,0.33248,0.33144,0.33187,0.25892,0.07365,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14779,0.29529,0.33200,0.33169,0.33169,0.33191,0.33268,0.33206,0.33222,0.33260,0.33162,0.33226,0.33255,0.33237,0.33197,0.33226,0.33222,0.33204,0.33211,0.33248,0.33208,0.33273,0.33206,0.33187,0.33171,0.33264,0.33220,0.33284,0.33218,0.33206,0.33164,0.33341,0.33193,0.33211,0.33202,0.33171,0.33260,0.33209,0.33264,0.33237,0.33217,0.33249,0.33279,0.33235,0.33262,0.33226,0.33249,0.33206,0.33248,0.33229,0.33293,0.33317,0.33200,0.33244,0.33180,0.33096,0.33209,0.33167,0.33415,0.35926,0.34577,0.33282,0.33333,0.33167,0.33251,0.33164,0.33237,0.33268,0.33138,0.33221,0.33242,0.33209,0.33246,0.33231,0.33217,0.25850,0.07381,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14739,0.29516,0.33155,0.33244,0.33213,0.33146,0.33239,0.33147,0.33268,0.33198,0.33153,0.33233,0.33197,0.33228,0.33235,0.33229,0.33313,0.33224,0.33220,0.33182,0.33257,0.33299,0.33151,0.33235,0.33204,0.33167,0.33198,0.33173,0.33226,0.33259,0.33259,0.33224,0.33238,0.33268,0.33253,0.33220,0.33206,0.33244,0.33147,0.33204,0.33220,0.33288,0.33306,0.33270,0.33233,0.33187,0.33301,0.33260,0.33231,0.33280,0.33249,0.33191,0.33302,0.33251,0.33255,0.33280,0.33273,0.33224,0.33195,0.33158,0.33525,0.37329,0.37783,0.33857,0.33311,0.33222,0.33240,0.33147,0.33317,0.33222,0.33257,0.33131,0.33273,0.33240,0.33233,0.33284,0.33153,0.33306,0.33184,0.25812,0.07379,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
