0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00861,0.03437,0.06025,0.06856,0.09480,0.10313,0.10304,0.11993,0.13746,0.13665,0.13799,0.13706,0.13738,0.13726,0.13703,0.12817,0.10345,0.10300,0.10320,0.06909,0.06849,0.03435,0.01724,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01706,0.04289,0.07748,0.10277,0.13704,0.13745,0.13666,0.13717,0.13739,0.13740,0.13769,0.13666,0.13718,0.13769,0.13591,0.13840,0.13750,0.13686,0.13704,0.13738,0.13686,0.13750,0.13702,0.13736,0.13777,0.13649,0.13790,0.13747,0.13737,0.10371,0.08559,0.05152,0.02603,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00857,0.05131,0.08036,0.11144,0.13730,0.13735,0.13715,0.13708,0.13671,0.13749,0.13689,0.13658,0.13787,0.13730,0.13758,0.13626,0.13744,0.13689,0.13708,0.13704,0.13778,0.13627,0.13663,0.13724,0.13640,0.13742,0.13706,0.13783,0.13657,0.13682,0.13746,0.13679,0.13762,0.13720,0.13687,0.13745,0.13762,0.12091,0.08683,0.05842,0.01732,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00852,0.05143,0.09384,0.13702,0.13725,0.13635,0.13798,0.13713,0.13698,0.13680,0.13691,0.13714,0.13711,0.13688,0.13648,0.13662,0.13816,0.13680,0.13643,0.13758,0.13698,0.13699,0.13766,0.13727,0.13699,0.13672,0.13713,0.13689,0.13688,0.13789,0.13788,0.13656,0.13735,0.13675,0.13742,0.13756,0.13754,0.13715,0.13751,0.13984,0.14116,0.14184,0.14053,0.14059,0.11443,0.06073,0.01719,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05138,0.09171,0.12848,0.13679,0.13746,0.13651,0.13677,0.13760,0.13710,0.13707,0.13719,0.13646,0.13711,0.13697,0.13666,0.13697,0.13675,0.13720,0.13755,0.13779,0.13557,0.13782,0.13807,0.13682,0.13729,0.13717,0.13782,0.13693,0.13694,0.13751,0.13761,0.13763,0.13729,0.13766,0.13725,0.13723,0.13704,0.13780,0.13730,0.13744,0.14076,0.14144,0.13857,0.13817,0.13761,0.13848,0.14037,0.14236,0.13930,0.09532,0.05731,0.00857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00858,0.06787,0.12002,0.13829,0.13677,0.13738,0.13664,0.13686,0.13816,0.13592,0.13700,0.13797,0.13666,0.13649,0.13732,0.13697,0.13709,0.13666,0.13685,0.13789,0.13693,0.13817,0.13684,0.13683,0.13705,0.13771,0.13680,0.13777,0.13662,0.13801,0.13689,0.13676,0.13743,0.13774,0.13629,0.13747,0.13691,0.13746,0.13726,0.13707,0.13741,0.13662,0.13858,0.14098,0.13876,0.13842,0.13913,0.14150,0.14051,0.13982,0.13819,0.14033,0.14147,0.14161,0.13044,0.08603,0.01715,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04556,0.12585,0.13706,0.13728,0.13755,0.13737,0.13727,0.13687,0.13686,0.13700,0.13690,0.13674,0.13700,0.13752,0.13683,0.13649,0.13750,0.13703,0.13664,0.13676,0.13734,0.13735,0.13799,0.13611,0.13754,0.13694,0.13770,0.13715,0.13752,0.13669,0.13757,0.13774,0.13646,0.13761,0.13666,0.13691,0.13693,0.13745,0.13711,0.13783,0.13672,0.13730,0.13768,0.13896,0.14144,0.14065,0.14698,0.14888,0.14923,0.14706,0.14145,0.13843,0.13725,0.13891,0.13953,0.14106,0.14133,0.13976,0.06904,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05152,0.11476,0.13777,0.13647,0.13714,0.13738,0.13738,0.13694,0.13745,0.13691,0.13770,0.13658,0.13647,0.13783,0.13747,0.13708,0.13705,0.13718,0.13700,0.13759,0.13675,0.13687,0.13617,0.13808,0.13742,0.13737,0.13662,0.13775,0.13744,0.13742,0.13746,0.13724,0.13776,0.13771,0.13691,0.13808,0.13681,0.13751,0.13903,0.13764,0.13805,0.13786,0.13755,0.13794,0.13900,0.14353,0.14581,0.14915,0.15096,0.14878,0.14981,0.14786,0.13976,0.13759,0.13696,0.13733,0.13797,0.13766,0.13956,0.14122,0.14116,0.12051,0.05743,0.00857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04319,0.11976,0.13660,0.13829,0.13756,0.13723,0.13652,0.13699,0.13733,0.13750,0.13697,0.13669,0.13781,0.13729,0.13689,0.13673,0.13773,0.13745,0.13582,0.13758,0.13660,0.13766,0.13635,0.13759,0.13695,0.13685,0.13841,0.13764,0.13731,0.13767,0.13773,0.13746,0.13715,0.13803,0.13741,0.13773,0.13720,0.13799,0.13689,0.13850,0.13949,0.13948,0.13879,0.13973,0.13950,0.14065,0.14441,0.14853,0.14637,0.14022,0.14066,0.14392,0.15092,0.14219,0.13773,0.13670,0.13687,0.13696,0.13669,0.13751,0.13751,0.13784,0.13938,0.14081,0.14177,0.12923,0.06881,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01717,0.10247,0.13732,0.13698,0.13721,0.13729,0.13735,0.13773,0.13609,0.13817,0.13611,0.13718,0.13812,0.13699,0.13703,0.13736,0.13711,0.13691,0.13809,0.13634,0.13704,0.13630,0.13744,0.13824,0.13649,0.13768,0.13747,0.13667,0.13769,0.13744,0.13730,0.13774,0.13838,0.13658,0.13749,0.13752,0.13804,0.13748,0.13794,0.14030,0.14149,0.14351,0.14468,0.14476,0.14435,0.14450,0.14360,0.14561,0.14658,0.15001,0.14065,0.14248,0.14866,0.14856,0.14300,0.13822,0.13807,0.13706,0.13780,0.13765,0.13568,0.13759,0.13671,0.13782,0.13673,0.13787,0.13981,0.14167,0.14073,0.12127,0.03451,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
