0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03860,0.15411,0.15361,0.14468,0.13392,0.12115,0.11229,0.10570,0.09924,0.09455,0.09064,0.09044,0.09047,0.08809,0.08834,0.08780,0.08866,0.08784,0.08778,0.08781,0.08700,0.08627,0.08683,0.08736,0.08818,0.08695,0.08565,0.08743,0.08789,0.08777,0.08677,0.08829,0.08693,0.08640,0.08687,0.08695,0.08717,0.08663,0.08748,0.08719,0.08773,0.08790,0.08734,0.08744,0.08712,0.08755,0.08816,0.08824,0.08804,0.08794,0.08753,0.08823,0.08824,0.08786,0.08908,0.08919,0.08905,0.08994,0.09009,0.09160,0.09238,0.09017,0.04480,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07696,0.31176,0.30849,0.29103,0.26855,0.24351,0.22564,0.21227,0.19891,0.18850,0.18225,0.18046,0.17956,0.17645,0.17751,0.17666,0.17700,0.17675,0.17520,0.17608,0.17486,0.17377,0.17580,0.17432,0.17421,0.17395,0.17370,0.17507,0.17341,0.17345,0.17372,0.17314,0.17436,0.17430,0.17497,0.17543,0.17299,0.17287,0.17543,0.17657,0.17585,0.17389,0.17465,0.17482,0.17469,0.17589,0.17535,0.17458,0.17556,0.17600,0.17615,0.17681,0.17630,0.17651,0.17874,0.17821,0.17764,0.17822,0.18016,0.18265,0.18449,0.18280,0.08905,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07649,0.31064,0.30643,0.29029,0.26786,0.24159,0.22533,0.21148,0.19821,0.18618,0.18341,0.18075,0.17856,0.17819,0.17671,0.17653,0.17456,0.17544,0.17585,0.17690,0.17509,0.17561,0.17509,0.17445,0.17445,0.17443,0.17256,0.17354,0.17372,0.17363,0.17449,0.17508,0.17303,0.17331,0.17482,0.17304,0.17413,0.17393,0.17414,0.17541,0.17440,0.17335,0.17370,0.17457,0.17443,0.17514,0.17401,0.17669,0.17476,0.17569,0.17656,0.17518,0.17749,0.17646,0.17594,0.17628,0.17862,0.17665,0.18068,0.18131,0.18243,0.18118,0.09035,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07639,0.30976,0.30679,0.29131,0.27020,0.24265,0.22378,0.21213,0.19694,0.18702,0.18536,0.18232,0.17870,0.17770,0.17732,0.17671,0.17418,0.17489,0.17513,0.17416,0.17204,0.17514,0.17498,0.17365,0.17504,0.17389,0.17403,0.17412,0.17377,0.17290,0.17620,0.17491,0.17423,0.17444,0.17368,0.17484,0.17418,0.17329,0.17522,0.17465,0.17391,0.17468,0.17518,0.17301,0.17455,0.17442,0.17545,0.17561,0.17361,0.17579,0.17610,0.17554,0.17645,0.17567,0.17649,0.17657,0.17814,0.17746,0.18046,0.18163,0.18242,0.18041,0.08862,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07665,0.31278,0.30926,0.29129,0.26924,0.24234,0.22424,0.21126,0.19819,0.18896,0.18497,0.18082,0.17937,0.17928,0.17697,0.17653,0.17607,0.17662,0.17522,0.17406,0.17400,0.17433,0.17298,0.17346,0.17628,0.17484,0.17466,0.17363,0.17283,0.17263,0.17425,0.17430,0.17430,0.17450,0.17250,0.17441,0.17580,0.17493,0.17369,0.17386,0.17428,0.17440,0.17597,0.17386,0.17398,0.17477,0.17557,0.17543,0.17444,0.17586,0.17495,0.17476,0.17550,0.17743,0.17640,0.17725,0.17654,0.17939,0.17849,0.17956,0.18369,0.18073,0.08911,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07718,0.30937,0.30744,0.29232,0.26761,0.24250,0.22415,0.20955,0.19785,0.18994,0.18474,0.18164,0.18091,0.17797,0.17696,0.17664,0.17820,0.17726,0.17475,0.17493,0.17500,0.17528,0.17490,0.17418,0.17570,0.17455,0.17437,0.17416,0.17374,0.17532,0.17309,0.17467,0.17261,0.17435,0.17285,0.17483,0.17430,0.17422,0.17339,0.17258,0.17465,0.17465,0.17427,0.17285,0.17373,0.17527,0.17451,0.17468,0.17507,0.17530,0.17370,0.17461,0.17596,0.17600,0.17603,0.17889,0.17825,0.17836,0.17975,0.18164,0.18460,0.18017,0.09088,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07683,0.30882,0.30614,0.28964,0.26636,0.24126,0.22463,0.21080,0.19939,0.18996,0.18309,0.18224,0.18088,0.17902,0.17675,0.17778,0.17726,0.17624,0.17570,0.17635,0.17696,0.17489,0.17504,0.17426,0.17294,0.17431,0.17530,0.17502,0.17388,0.17412,0.17325,0.17553,0.17452,0.17386,0.17298,0.17439,0.17515,0.17486,0.17331,0.17370,0.17367,0.17492,0.17501,0.17350,0.17492,0.17368,0.17400,0.17421,0.17628,0.17652,0.17461,0.17592,0.17674,0.17692,0.17491,0.17848,0.17743,0.17880,0.17928,0.18202,0.18275,0.18073,0.09140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07719,0.30872,0.30586,0.28777,0.26624,0.24270,0.22439,0.21100,0.19659,0.19108,0.18400,0.18081,0.18065,0.17939,0.17838,0.17649,0.17724,0.17596,0.17690,0.17580,0.17433,0.17526,0.17530,0.17296,0.17365,0.17512,0.17404,0.17442,0.17402,0.17386,0.17358,0.17523,0.17460,0.17400,0.17477,0.17483,0.17507,0.17431,0.17469,0.17294,0.17330,0.17348,0.17512,0.17503,0.17568,0.17445,0.17518,0.17540,0.17470,0.17562,0.17537,0.17584,0.17681,0.17724,0.17670,0.17678,0.17823,0.17860,0.17954,0.18148,0.18443,0.18102,0.08993,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07715,0.30620,0.30450,0.28808,0.26498,0.24235,0.22564,0.20976,0.19716,0.18880,0.18432,0.18206,0.18092,0.17878,0.17723,0.17645,0.17707,0.17524,0.17506,0.17543,0.17521,0.17310,0.17404,0.17343,0.17515,0.17496,0.17414,0.17387,0.17430,0.17463,0.17213,0.17445,0.17491,0.17328,0.17630,0.17582,0.17212,0.17449,0.17377,0.17468,0.17496,0.17385,0.17598,0.17540,0.17477,0.17543,0.17533,0.17584,0.17572,0.17510,0.17546,0.17533,0.17690,0.17691,0.17679,0.17869,0.17964,0.17895,0.17977,0.18113,0.18481,0.18224,0.08988,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07692,0.30777,0.30680,0.28823,0.26319,0.24190,0.22510,0.20937,0.19741,0.18899,0.18521,0.17967,0.18096,0.17877,0.17748,0.17576,0.17517,0.17644,0.17570,0.17500,0.17455,0.17348,0.17357,0.17470,0.17535,0.17491,0.17425,0.17305,0.17450,0.17421,0.17334,0.17467,0.17473,0.17433,0.17560,0.17376,0.17275,0.17257,0.17461,0.17482,0.17441,0.17462,0.17493,0.17527,0.17426,0.17335,0.17445,0.17594,0.17526,0.17569,0.17570,0.17561,0.17612,0.17735,0.17667,0.17781,0.17721,0.17971,0.18083,0.18206,0.18293,0.18016,0.09009,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
